benchmark,solver,status,cpu time,wallclock time,memory usage,result,exprs-details,syntax-error,adheres,smt-result,exprs-total-size,correct,,,
General-Track/icfp_150_10.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0142111,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_150_10.sl,sygus-sketch-new-bug-fix,complete,41.1827,32.5082,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_21_1000.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.08,3598.71,3362228,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_21_1000.sl,Enumerative Solver,complete,1.40079,1.40104,206148,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_21_1000.sl,sketch-ac-tmp,complete,53.6328,23.7857,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_21_1000.sl,Sosy Toast,timeout (cpu),3600.01,3599.42,661116,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_21_1000.sl,Sosy Toast Variant 2,timeout (cpu),3600.01,3599.32,661628,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_21_1000.sl,stoch-2015-06-23-00-02,complete,0.017997,0.019221,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_21_1000.sl,sygus-sketch-new-bug-fix,complete,238.554,108.14,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_25_1000.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.02,3599.31,3358116,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_25_1000.sl,Enumerative Solver,complete,1.34879,1.34955,206412,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_25_1000.sl,sketch-ac-tmp,complete,53.6238,23.7742,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_25_1000.sl,Sosy Toast,timeout (cpu),3600.01,3599.02,662728,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_25_1000.sl,Sosy Toast Variant 2,timeout (cpu),3600.02,3599.12,662904,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_25_1000.sl,stoch-2015-06-23-00-02,complete,0.017997,0.0189989,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_25_1000.sl,sygus-sketch-new-bug-fix,complete,238.345,110.071,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_28_10.sl,CVC4-1.5-syguscomp2015-v4,complete,0.446931,0.448908,106088,correct,(f 2),-,1,sat,2,1,,,
General-Track/icfp_28_10.sl,Sosy Toast,complete,1.24381,1.24663,476624,correct,(f 2),-,1,sat,2,1,,,
General-Track/icfp_28_10.sl,Sosy Toast Variant 2,complete,1.05684,1.05499,476624,correct,(f 2),-,1,sat,2,1,,,
General-Track/icfp_28_10.sl,Enumerative Solver,complete,0.014996,0.0161451,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_28_10.sl,sketch-ac-tmp,complete,8.14976,6.18165,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_28_10.sl,stoch-2015-06-23-00-02,complete,0.012997,0.01406,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_28_10.sl,sygus-sketch-new-bug-fix,complete,41.2787,33.5767,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_30_10.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.08,3598.81,2563784,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_30_10.sl,Enumerative Solver,complete,0.016996,0.018133,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_30_10.sl,sketch-ac-tmp,complete,8.60069,6.41426,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_30_10.sl,Sosy Toast,timeout (wallclock),3576.92,3600.02,2110192,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_30_10.sl,Sosy Toast Variant 2,timeout (wallclock),3578.72,3600.02,2096832,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_30_10.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0141209,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_30_10.sl,sygus-sketch-new-bug-fix,complete,41.0868,30.7526,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_32_10.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.07,3598.81,2553392,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_32_10.sl,Enumerative Solver,complete,0.015996,0.0172251,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_32_10.sl,sketch-ac-tmp,complete,8.13276,6.08817,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_32_10.sl,Sosy Toast,timeout (wallclock),3576.73,3600.02,2060480,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_32_10.sl,Sosy Toast Variant 2,timeout (wallclock),3583.73,3600.02,2092996,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_32_10.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0139909,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_32_10.sl,sygus-sketch-new-bug-fix,complete,41.1817,31.2929,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_38_10.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.1,3599.01,2510216,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_38_10.sl,Enumerative Solver,complete,0.014997,0.016052,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_38_10.sl,sketch-ac-tmp,complete,8.16676,6.12166,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_38_10.sl,Sosy Toast,timeout (wallclock),3584.23,3600.02,2063044,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_38_10.sl,Sosy Toast Variant 2,timeout (wallclock),3577.87,3600.02,2119876,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_38_10.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0138859,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_38_10.sl,sygus-sketch-new-bug-fix,complete,41.1088,30.9308,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_39_100.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.01,3598.81,2855740,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_39_100.sl,Enumerative Solver,complete,0.043992,0.0454051,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_39_100.sl,sketch-ac-tmp,complete,36.1335,14.8537,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_39_100.sl,Sosy Toast,timeout (wallclock),3597.59,3600.02,866840,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_39_100.sl,Sosy Toast Variant 2,timeout (wallclock),3593.03,3600.03,869284,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_39_100.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0147951,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_39_100.sl,sygus-sketch-new-bug-fix,complete,173.07,74.6207,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_10.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.01,3598.71,2568708,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_10.sl,Enumerative Solver,complete,0.014997,0.0162511,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_10.sl,sketch-ac-tmp,complete,8.15776,6.22377,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_10.sl,Sosy Toast,timeout (wallclock),3578.95,3600.02,2077376,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_10.sl,Sosy Toast Variant 2,timeout (wallclock),3578.13,3600.02,2114060,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_10.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0141289,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_10.sl,sygus-sketch-new-bug-fix,complete,41.2477,33.2888,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_1000.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.08,3598.41,3361924,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_1000.sl,Enumerative Solver,complete,1.34879,1.34998,205060,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_1000.sl,sketch-ac-tmp,complete,53.7468,23.8638,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_1000.sl,Sosy Toast,timeout (cpu),3600.03,3598.92,658788,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_1000.sl,Sosy Toast Variant 2,timeout (cpu),3600.08,3599.32,661492,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_1000.sl,stoch-2015-06-23-00-02,complete,0.017997,0.0198769,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_45_1000.sl,sygus-sketch-new-bug-fix,complete,238.948,108.662,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_5_1000.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.04,3598.91,3585328,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_5_1000.sl,Enumerative Solver,complete,1.40279,1.40343,206144,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_5_1000.sl,sketch-ac-tmp,complete,53.4589,23.708,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_5_1000.sl,Sosy Toast,timeout (cpu),3600.07,3599.12,659228,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_5_1000.sl,Sosy Toast Variant 2,timeout (cpu),3600.06,3599.22,659712,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_5_1000.sl,stoch-2015-06-23-00-02,complete,0.017996,0.019295,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_5_1000.sl,sygus-sketch-new-bug-fix,complete,239.499,108.223,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_51_10.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.05,3598.81,2524164,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_51_10.sl,Enumerative Solver,complete,0.013997,0.015375,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_51_10.sl,sketch-ac-tmp,complete,8.14476,6.13205,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_51_10.sl,Sosy Toast,timeout (wallclock),3576.89,3600.02,2108380,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_51_10.sl,Sosy Toast Variant 2,timeout (wallclock),3579.25,3600.02,2117056,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_51_10.sl,stoch-2015-06-23-00-02,complete,0.012997,0.014122,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_51_10.sl,sygus-sketch-new-bug-fix,complete,41.3127,31.71,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_54_1000.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.02,3598.81,3360004,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_54_1000.sl,Enumerative Solver,complete,1.54476,1.54589,208028,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_54_1000.sl,sketch-ac-tmp,complete,53.7018,23.8569,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_54_1000.sl,Sosy Toast,timeout (cpu),3600.09,3599.32,665288,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_54_1000.sl,Sosy Toast Variant 2,timeout (cpu),3600.04,3599.12,664308,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_54_1000.sl,stoch-2015-06-23-00-02,complete,0.017996,0.0194989,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_54_1000.sl,sygus-sketch-new-bug-fix,complete,237.755,108.77,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_56_1000.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.08,3598.93,3358904,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_56_1000.sl,Enumerative Solver,complete,1.56876,1.56933,207784,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_56_1000.sl,sketch-ac-tmp,complete,62.9064,63.9438,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_56_1000.sl,Sosy Toast,timeout (cpu),3600.05,3599.02,660484,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_56_1000.sl,Sosy Toast Variant 2,timeout (cpu),3600.04,3598.8,661628,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_56_1000.sl,stoch-2015-06-23-00-02,complete,0.017997,0.0192109,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_56_1000.sl,sygus-sketch-new-bug-fix,complete,237.301,108.015,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_64_10.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.07,3598.91,2557248,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_64_10.sl,Enumerative Solver,complete,0.015996,0.016855,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_64_10.sl,sketch-ac-tmp,complete,8.60669,6.37122,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_64_10.sl,Sosy Toast,timeout (wallclock),3582.82,3600.02,2112448,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_64_10.sl,Sosy Toast Variant 2,timeout (wallclock),3577.76,3600.02,2090688,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_64_10.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0140291,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_64_10.sl,sygus-sketch-new-bug-fix,complete,41.2327,30.8334,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_68_1000.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.1,3598.41,3365200,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_68_1000.sl,Enumerative Solver,complete,1.55276,1.55352,206436,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_68_1000.sl,sketch-ac-tmp,complete,53.5619,23.8641,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_68_1000.sl,Sosy Toast,timeout (cpu),3600.06,3599.02,663284,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_68_1000.sl,Sosy Toast Variant 2,timeout (cpu),3600.02,3598.92,667620,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_68_1000.sl,stoch-2015-06-23-00-02,complete,0.017996,0.0195469,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_68_1000.sl,sygus-sketch-new-bug-fix,complete,238.782,107.601,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_69_10.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.02,3599.12,2511036,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_69_10.sl,Enumerative Solver,complete,0.015996,0.0169881,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_69_10.sl,sketch-ac-tmp,complete,8.16976,6.09297,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_69_10.sl,Sosy Toast,timeout (wallclock),3575.76,3600.02,2100672,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_69_10.sl,Sosy Toast Variant 2,timeout (wallclock),3578.12,3600.02,2074532,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_69_10.sl,stoch-2015-06-23-00-02,complete,0.012997,0.014032,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_69_10.sl,sygus-sketch-new-bug-fix,complete,41.1787,30.8298,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_10.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.03,3599.41,2505984,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_10.sl,Enumerative Solver,complete,0.013997,0.0152099,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_10.sl,sketch-ac-tmp,complete,8.16776,6.08212,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_10.sl,Sosy Toast,timeout (wallclock),3579.87,3600.02,2094132,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_10.sl,Sosy Toast Variant 2,timeout (wallclock),3577.45,3600.06,2108096,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_10.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0141339,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_10.sl,sygus-sketch-new-bug-fix,complete,41.3977,31.5708,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_1000.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.06,3599.01,3358296,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_1000.sl,Enumerative Solver,complete,1.36679,1.36706,205124,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_1000.sl,sketch-ac-tmp,complete,58.9448,24.3425,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_1000.sl,Sosy Toast,timeout (cpu),3600.02,3599.22,664480,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_1000.sl,Sosy Toast Variant 2,timeout (cpu),3600.05,3599.12,660292,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_1000.sl,stoch-2015-06-23-00-02,complete,0.018997,0.0194349,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_7_1000.sl,sygus-sketch-new-bug-fix,complete,239.731,108.638,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_72_10.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.1,3598.91,2557736,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_72_10.sl,Enumerative Solver,complete,0.015996,0.017343,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_72_10.sl,sketch-ac-tmp,complete,8.61169,6.39018,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_72_10.sl,Sosy Toast,timeout (wallclock),3584.47,3600.02,2100164,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_72_10.sl,Sosy Toast Variant 2,timeout (wallclock),3576.86,3600.02,2076864,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_72_10.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0141959,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_72_10.sl,sygus-sketch-new-bug-fix,complete,41.0298,30.6097,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_73_10.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.06,3598.91,2590208,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_73_10.sl,Enumerative Solver,complete,0.013996,0.0155249,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_73_10.sl,sketch-ac-tmp,complete,8.16676,6.18908,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_73_10.sl,Sosy Toast,timeout (wallclock),3583.7,3600.02,2079400,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_73_10.sl,Sosy Toast Variant 2,timeout (wallclock),3577.96,3600.02,2114240,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_73_10.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0141051,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_73_10.sl,sygus-sketch-new-bug-fix,complete,41.0888,31.0695,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_81_1000.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.04,3598.81,3547804,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_81_1000.sl,Enumerative Solver,complete,1.23681,1.23747,206276,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_81_1000.sl,sketch-ac-tmp,complete,53.6318,23.7784,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_81_1000.sl,Sosy Toast,timeout (cpu),3600.05,3599.12,659568,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_81_1000.sl,Sosy Toast Variant 2,timeout (cpu),3600.09,3598.82,660160,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_81_1000.sl,stoch-2015-06-23-00-02,complete,0.017996,0.018986,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_81_1000.sl,sygus-sketch-new-bug-fix,complete,238.926,107.257,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_82_10.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.05,3599.41,2586480,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_82_10.sl,Enumerative Solver,complete,0.014997,0.0163129,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/icfp_82_10.sl,sketch-ac-tmp,complete,8.13676,6.07315,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
